29.9167 44.783 15.898 1.1 96 1 22 19 1995-03-22T18:10 Cruise:WOD05_TR000036
29.9667 44.883 16.8837 1.1 96 1 22 20 1995-03-22T19:10 Cruise:WOD05_TR000036
30.0000 42.670 18.115 1.1 90 1 01 19 1989-03-01T17:45 Cruise:WOD05_UA000018
30.0000 43.383 18.4185 1.1 96 1 20 8 1995-03-20T06:45 Cruise:WOD05_TR000036
30.0167 44.117 18.2055 1.1 96 1 22 3 1995-03-22T02:30 Cruise:WOD05_TR000036
30.0333 44.583 17.5567 1.1 96 1 22 17 1995-03-22T16:25 Cruise:WOD05_TR000036
30.1167 43.567 18.4197 1.1 96 1 20 10 1995-03-20T08:49 Cruise:WOD05_TR000036
30.1333 44.850 17.4598 1.1 96 1 23 14 1995-03-23T13:30 Cruise:WOD05_TR000036
30.1667 44.517 18.1155 1.1 96 1 22 16 1995-03-22T15:30 Cruise:WOD05_TR000036
30.1833 44.050 18.15 1.1 96 1 22 5 1995-03-22T03:34 Cruise:WOD05_TR000036
30.2500 41.333 18.2763 1.1 96 1 27 22 1995-03-27T21:00 Cruise:WOD05_TR000036
30.2833 44.433 18.2277 1.1 96 1 22 15 1995-03-22T14:30 Cruise:WOD05_TR000036
30.3000 44.800 17.377 1.1 96 1 23 15 1995-03-23T14:25 Cruise:WOD05_TR000036
30.3667 43.983 18.1819 1.1 96 1 22 6 1995-03-22T04:34 Cruise:WOD05_TR000036
30.4500 44.350 18.187 1.1 96 1 22 14 1995-03-22T13:30 Cruise:WOD05_TR000036
30.4833 44.750 18.1086 1.1 96 1 23 16 1995-03-23T15:30 Cruise:WOD05_TR000036
30.5000 43.667 18.105 1.1 89 1 22 20 1988-03-22T19:30 Cruise:WOD05_UA000011
30.5333 43.917 18.168 1.1 96 1 22 7 1995-03-22T06:00 Cruise:WOD05_TR000036
30.5667 44.700 18.2092 1.1 96 1 23 17 1995-03-23T16:04 Cruise:WOD05_TR000036
30.5833 44.267 18.2055 1.1 96 1 22 13 1995-03-22T12:30 Cruise:WOD05_TR000036
30.7167 44.183 18.1773 1.1 96 1 22 12 1995-03-22T11:30 Cruise:WOD05_TR000036
30.7167 44.633 18.2137 1.1 96 1 23 18 1995-03-23T17:10 Cruise:WOD05_TR000036
30.7500 41.333 18.0915 1.1 96 1 28 4 1995-03-28T02:45 Cruise:WOD05_TR000036
30.7500 41.500 18.1472 1.1 96 1 28 2 1995-03-28T00:49 Cruise:WOD05_TR000036
30.7500 42.670 18.222 1.1 90 1 01 23 1989-03-01T21:40 Cruise:WOD05_UA000018
30.7500 42.833 18.448 1.1 89 1 12 7 1988-03-12T06:10 Cruise:WOD05_UA000011
30.7500 42.833 18.448 1.1 89 1 22 7 1988-03-22T06:30 Cruise:WOD05_UA000011
30.7500 43.167 18.236 1.1 89 1 22 10 1988-03-22T09:15 Cruise:WOD05_UA000011
30.7500 43.167 18.363 1.1 89 1 12 11 1988-03-12T09:49 Cruise:WOD05_UA000011
30.7500 43.500 18.154 1.1 89 1 22 18 1988-03-22T17:22 Cruise:WOD05_UA000011
